artifact_type,evidence_class,performance_evidence,audited_measurement,ranking_evidence,target_pack_specific_energy_Wh_kg,cell_to_pack_mass_efficiency,thermal_mass_fraction,containment_mass_fraction,controls_mass_fraction,reserve_margin_fraction,degradation_margin_fraction,usable_energy_fraction,effective_pack_fraction,required_cell_specific_energy_Wh_kg,infeasible,infeasibility_reason
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.04,0.1,0.1,0.1,0.7,0.333529,4497.354,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.04,0.1,0.1,0.1,0.85,0.405,3703.704,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.04,0.1,0.1,0.1,0.95,0.452647,3313.84,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.04,0.1,0.1,0.2,0.7,0.296471,5059.524,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.04,0.1,0.1,0.2,0.85,0.36,4166.667,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.04,0.1,0.1,0.2,0.95,0.402353,3728.07,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.04,0.1,0.1,0.3,0.7,0.259412,5782.313,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.04,0.1,0.1,0.3,0.85,0.315,4761.905,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.04,0.1,0.1,0.3,0.95,0.352059,4260.652,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.04,0.1,0.2,0.1,0.7,0.296471,5059.524,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.04,0.1,0.2,0.1,0.85,0.36,4166.667,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.04,0.1,0.2,0.1,0.95,0.402353,3728.07,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.04,0.1,0.2,0.2,0.7,0.263529,5691.964,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.04,0.1,0.2,0.2,0.85,0.32,4687.5,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.04,0.1,0.2,0.2,0.95,0.357647,4194.079,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.04,0.1,0.2,0.3,0.7,0.230588,6505.102,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.04,0.1,0.2,0.3,0.85,0.28,5357.143,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.04,0.1,0.2,0.3,0.95,0.312941,4793.233,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.04,0.1,0.3,0.1,0.7,0.259412,5782.313,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.04,0.1,0.3,0.1,0.85,0.315,4761.905,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.04,0.1,0.3,0.1,0.95,0.352059,4260.652,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.04,0.1,0.3,0.2,0.7,0.230588,6505.102,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.04,0.1,0.3,0.2,0.85,0.28,5357.143,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.04,0.1,0.3,0.2,0.95,0.312941,4793.233,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.04,0.1,0.3,0.3,0.7,0.201765,7434.402,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.04,0.1,0.3,0.3,0.85,0.245,6122.449,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.04,0.1,0.3,0.3,0.95,0.273824,5477.981,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.03,0.1,0.1,0.7,0.342155,4383.976,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.03,0.1,0.1,0.85,0.415474,3610.333,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.03,0.1,0.1,0.95,0.464353,3230.298,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.03,0.1,0.2,0.7,0.304138,4931.973,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.03,0.1,0.2,0.85,0.36931,4061.625,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.03,0.1,0.2,0.95,0.412759,3634.085,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.03,0.1,0.3,0.7,0.266121,5636.54,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.03,0.1,0.3,0.85,0.323147,4641.857,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.03,0.1,0.3,0.95,0.361164,4153.24,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.03,0.2,0.1,0.7,0.304138,4931.973,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.03,0.2,0.1,0.85,0.36931,4061.625,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.03,0.2,0.1,0.95,0.412759,3634.085,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.03,0.2,0.2,0.7,0.270345,5548.469,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.03,0.2,0.2,0.85,0.328276,4569.328,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.03,0.2,0.2,0.95,0.366897,4088.346,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.03,0.2,0.3,0.7,0.236552,6341.108,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.03,0.2,0.3,0.85,0.287241,5222.089,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.03,0.2,0.3,0.95,0.321034,4672.395,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.03,0.3,0.1,0.7,0.266121,5636.54,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.03,0.3,0.1,0.85,0.323147,4641.857,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.03,0.3,0.1,0.95,0.361164,4153.24,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.03,0.3,0.2,0.7,0.236552,6341.108,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.03,0.3,0.2,0.85,0.287241,5222.089,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.03,0.3,0.2,0.95,0.321034,4672.395,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.03,0.3,0.3,0.7,0.206983,7246.98,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.03,0.3,0.3,0.85,0.251336,5968.102,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.03,0.3,0.3,0.95,0.280905,5339.88,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.06,0.1,0.1,0.7,0.333529,4497.354,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.06,0.1,0.1,0.85,0.405,3703.704,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.06,0.1,0.1,0.95,0.452647,3313.84,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.06,0.1,0.2,0.7,0.296471,5059.524,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.06,0.1,0.2,0.85,0.36,4166.667,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.06,0.1,0.2,0.95,0.402353,3728.07,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.06,0.1,0.3,0.7,0.259412,5782.313,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.06,0.1,0.3,0.85,0.315,4761.905,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.06,0.1,0.3,0.95,0.352059,4260.652,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.06,0.2,0.1,0.7,0.296471,5059.524,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.06,0.2,0.1,0.85,0.36,4166.667,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.06,0.2,0.1,0.95,0.402353,3728.07,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.06,0.2,0.2,0.7,0.263529,5691.964,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.06,0.2,0.2,0.85,0.32,4687.5,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.06,0.2,0.2,0.95,0.357647,4194.079,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.06,0.2,0.3,0.7,0.230588,6505.102,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.06,0.2,0.3,0.85,0.28,5357.143,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.06,0.2,0.3,0.95,0.312941,4793.233,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.06,0.3,0.1,0.7,0.259412,5782.313,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.06,0.3,0.1,0.85,0.315,4761.905,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.06,0.3,0.1,0.95,0.352059,4260.652,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.06,0.3,0.2,0.7,0.230588,6505.102,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.06,0.3,0.2,0.85,0.28,5357.143,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.06,0.3,0.2,0.95,0.312941,4793.233,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.06,0.3,0.3,0.7,0.201765,7434.402,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.06,0.3,0.3,0.85,0.245,6122.449,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.06,0.3,0.3,0.95,0.273824,5477.981,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.1,0.1,0.1,0.7,0.322683,4648.526,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.1,0.1,0.1,0.85,0.391829,3828.198,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.1,0.1,0.1,0.95,0.437927,3425.23,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.1,0.1,0.2,0.7,0.286829,5229.592,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.1,0.1,0.2,0.85,0.348293,4306.723,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.1,0.1,0.2,0.95,0.389268,3853.383,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.1,0.1,0.3,0.7,0.250976,5976.676,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.1,0.1,0.3,0.85,0.304756,4921.969,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.1,0.1,0.3,0.95,0.34061,4403.867,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.1,0.2,0.1,0.7,0.286829,5229.592,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.1,0.2,0.1,0.85,0.348293,4306.723,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.1,0.2,0.1,0.95,0.389268,3853.383,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.1,0.2,0.2,0.7,0.254959,5883.291,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.1,0.2,0.2,0.85,0.309593,4845.063,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.1,0.2,0.2,0.95,0.346016,4335.056,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.1,0.2,0.3,0.7,0.223089,6723.761,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.1,0.2,0.3,0.85,0.270894,5537.215,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.1,0.2,0.3,0.95,0.302764,4954.35,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.1,0.3,0.1,0.7,0.250976,5976.676,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.1,0.3,0.1,0.85,0.304756,4921.969,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.1,0.3,0.1,0.95,0.34061,4403.867,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.1,0.3,0.2,0.7,0.223089,6723.761,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.1,0.3,0.2,0.85,0.270894,5537.215,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.1,0.3,0.2,0.95,0.302764,4954.35,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.1,0.3,0.3,0.7,0.195203,7684.298,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.1,0.3,0.3,0.85,0.237033,6328.246,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.08,0.1,0.3,0.3,0.95,0.264919,5662.114,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.03,0.1,0.1,0.7,0.325328,4610.733,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.03,0.1,0.1,0.85,0.395041,3797.074,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.03,0.1,0.1,0.95,0.441516,3397.382,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.03,0.1,0.2,0.7,0.28918,5187.075,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.03,0.1,0.2,0.85,0.351148,4271.709,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.03,0.1,0.2,0.95,0.392459,3822.055,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.03,0.1,0.3,0.7,0.253033,5928.086,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.03,0.1,0.3,0.85,0.307254,4881.953,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.03,0.1,0.3,0.95,0.343402,4368.063,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.03,0.2,0.1,0.7,0.28918,5187.075,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.03,0.2,0.1,0.85,0.351148,4271.709,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.03,0.2,0.1,0.95,0.392459,3822.055,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.03,0.2,0.2,0.7,0.257049,5835.459,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.03,0.2,0.2,0.85,0.312131,4805.672,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.03,0.2,0.2,0.95,0.348852,4299.812,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.03,0.2,0.3,0.7,0.224918,6669.096,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.03,0.2,0.3,0.85,0.273115,5492.197,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.03,0.2,0.3,0.95,0.305246,4914.071,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.03,0.3,0.1,0.7,0.253033,5928.086,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.03,0.3,0.1,0.85,0.307254,4881.953,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.03,0.3,0.1,0.95,0.343402,4368.063,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.03,0.3,0.2,0.7,0.224918,6669.096,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.03,0.3,0.2,0.85,0.273115,5492.197,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.03,0.3,0.2,0.95,0.305246,4914.071,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.03,0.3,0.3,0.7,0.196803,7621.824,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.03,0.3,0.3,0.85,0.238975,6276.796,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.03,0.3,0.3,0.95,0.26709,5616.081,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.06,0.1,0.1,0.7,0.31752,4724.112,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.06,0.1,0.1,0.85,0.38556,3890.445,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.06,0.1,0.1,0.95,0.43092,3480.925,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.06,0.1,0.2,0.7,0.28224,5314.626,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.06,0.1,0.2,0.85,0.34272,4376.751,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.06,0.1,0.2,0.95,0.38304,3916.04,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.06,0.1,0.3,0.7,0.24696,6073.858,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.06,0.1,0.3,0.85,0.29988,5002.001,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.06,0.1,0.3,0.95,0.33516,4475.474,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.06,0.2,0.1,0.7,0.28224,5314.626,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.06,0.2,0.1,0.85,0.34272,4376.751,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.06,0.2,0.1,0.95,0.38304,3916.04,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.06,0.2,0.2,0.7,0.25088,5978.954,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.06,0.2,0.2,0.85,0.30464,4923.845,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.06,0.2,0.2,0.95,0.34048,4405.545,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.06,0.2,0.3,0.7,0.21952,6833.09,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.06,0.2,0.3,0.85,0.26656,5627.251,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.06,0.2,0.3,0.95,0.29792,5034.909,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.06,0.3,0.1,0.7,0.24696,6073.858,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.06,0.3,0.1,0.85,0.29988,5002.001,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.06,0.3,0.1,0.95,0.33516,4475.474,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.06,0.3,0.2,0.7,0.21952,6833.09,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.06,0.3,0.2,0.85,0.26656,5627.251,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.06,0.3,0.2,0.95,0.29792,5034.909,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.06,0.3,0.3,0.7,0.19208,7809.246,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.06,0.3,0.3,0.85,0.23324,6431.144,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.06,0.3,0.3,0.95,0.26068,5754.181,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.1,0.1,0.1,0.7,0.307674,4875.283,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,1500.0,0.7,0.05,0.14,0.1,0.1,0.1,0.85,0.373605,4014.939,True,required cell energy exceeds research ceiling
